jan-21,fev-21,mar-21,abr-21,may-21,jun-21,jul-21,ago-21,set-21,out-21,nov-21,dez-21
39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
207.97,39.84,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
193.18,62.39,93.12,111.17,107.849672,135.9,74.16,77.28,142.83,100.93,83.06,39.68
65.38,47.58,72.29,64.22,39.68,47.08,39.68,42.67,42.21,39.68,62.32,39.68
39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
47.66,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
48.23,39.68,39.68,39.68,39.68,57.24,41.7,82.78,82.72,53.45,58.69,92.14
48.29,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
46.37,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
71.64,39.68,90.83,82.49,39.68,39.68,44.5,44.79,45.680217,39.68,39.68,39.68
39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
127.53,106.69,172.1,80.59,80.49,88.98,91,158.81,147.02,42.09,39.68,39.68
39.68,78.83,85.3,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
122.14,80.58,73.76,86.33,97.25,97.06,161.25,166.38398,149.01,114.12,149.25,170.78
343.57,109.73,132.88,47.67,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
155.06,122.49,105.42,114.02,92.9,101.47,73.44,113.64,73.7,97.24,57.43,39.68
132.82,148.57,135.11,39.68,39.68,39.68,39.68,39.68,39.68,47.16,39.68,39.68
39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
58.71,39.68,39.68,46.17,43.72,46.25,55.35,64.85,57.44,124.57,105.48,109.99
39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
54.07,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
129.86,39.68,60.84,47.91,51.28,83.56,78.41,88.98,43.21,39.68,39.68,39.68
82.47,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
59.74,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
384.84,281.32,129.55,61.96,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
268.71,291.34,222.04,49.38,47.98336,39.68,39.68,39.68,39.68,39.68,39.68,39.68
39.68,51.01,55.42,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
184.65,108.87,82.75,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
43.35,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
66.2,59,43.8,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
56.22,39.93,41,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
345.58,288.26,39.68,39.68,39.68,39.68,54.53,39.68,41.54,67.94,39.68,39.68
39.68,45.29,64.78,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
42.97,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
44.71,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
132.08,238.19,244.76,267.96,267.7,100.68,171.78,57.95,134.26,178.87,308.73,559.75
163.85,359.66,154.59,39.68,39.68,40.67,43.12,53.96,39.68,39.68,39.68,39.68
170.87,93.6,156.56,93.58,91.17,81.7,73.72,53.13,39.68,39.68,39.68,39.68
134.87,107.57,169.74,184.18,273.77,233.33,46.39,39.68,39.68,39.68,39.68,39.68
39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
39.68,39.93,45.03,39.68,39.94,81.08,59.89,39.68,39.68,39.68,39.68,39.68
39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
39.68,39.68,57.32,66.41,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
117.78,39.68,66.84,39.68,39.68,40.67,54.2,39.68,39.68,39.68,39.68,39.68
39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
52.74,89.9,56.6,72.51,47.55,68.259502,66.22,54.81,43.7,39.68,39.68,39.68
39.68,39.68,39.68,39.68,51.766128,39.68,52.85,47.02,73.66,39.68,74.134861,70.45
39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
54.14,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
144.47,40.88,39.68,49.645,51.28,83.09,66.86,39.68,39.68,39.68,39.68,39.68
39.68,54.39,39.68,39.68,39.68,39.68,41.7,39.68,39.68,42.55,40.56,39.68
39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
108.89,127.99,115.85,88.98,105.51,90.57,98.66,116.98,114.62,121.08,198.66,236.73
161.1,107.69,118.82,241.71,158.21,178.88,285.53,161.1,73.74,318.88,267.7,190
39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
39.68,39.68,39.68,46.16,47.14,39.68,43.12,40.37,39.68,39.68,39.68,39.68
39.68,39.68,39.68,69.46,87.64,108.31,153.67,85.62,108.15,81.9,101.69,39.68
39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
39.68,39.68,39.68,39.68,39.68,39.68,43.93,39.68,46.88,39.68,39.68,39.68
39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,42.36,39.68,39.68
39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
72.39,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
134.88,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
54.14,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
