jan-21,fev-21,mar-21,abr-21,may-21,jun-21,jul-21,ago-21,set-21,out-21,nov-21,dez-21
57.76,67.03,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
39.68,39.68,39.68,39.68,39.68,53.9,69.59,82.15,73.32,75.88,59.854861,39.68
97.64,47.32,39.68,77.77,95.6,76.17,99.56,104.6,101.4,101.514244,100.88,101.83
39.68,39.68,39.68,53.4,126.09,39.68,53.98,41.52,39.68,39.68,39.68,39.68
39.68,39.68,39.68,39.68,63.3,39.68,39.68,39.68,39.68,39.68,39.68,39.68
64.95,80.95,124.07,114.7,159.83,100.28,74.84,101.72,39.68,39.68,39.68,39.68
39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
39.68,39.68,39.68,39.68,39.68,56.13,55.3,39.68,39.68,39.68,39.68,39.68
39.68,51.54,84.62,39.68,67.49,90.6,90.81,88.98,95.89,91.29,119.36,39.68
118.96,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
115.08,143.13,130.42,115.525,111,132.66,124.66,136.89,149.625167,186.02,211.66,194.952391
39.68,39.68,39.68,39.68,39.68,52.09,39.68,39.68,39.68,46.89,39.68,39.68
39.68,85.17,124.07,118.04,99.7,122.57,63.80162,70.3,62.25,78.13,39.68,58.064304
39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
55.15,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
115.04,195.41,128.14,62.41,39.68,60.7,39.68,39.68,39.68,39.68,39.68,39.68
39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,69.740852,87.83,60.19
258.7,268.16,238.32,216.22,186.41,188.11,289.12,381.9,450.68,185.25,266.73,106.45
39.68,103.82,63.47,39.68,39.68,89.27,120.09,133.83,112.87,142.184892,156.19,112.92
39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
39.68,79.29,39.68,110.43,122.55,103.45,70.05,97.35,120.74,128.71,126.65,83.65
39.68,113.37,46.109368,88.67,81.63,83.04,92.03,117.88,157.92,138.834892,150.13,135.795055
142.67,140.64,177.27,98.41,144.35,160.76,227.84,548.04,243.18,288.99356,345.02,400.63
39.68,39.68,39.68,39.68,39.68,39.68,39.68,41.28,48.23,83.13,109.014861,96.39
39.68,39.68,39.68,39.68,39.68,39.68,39.68,59.3,76.790354,77.02,60.61,57.4
95.14,77.67,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
39.68,39.68,39.68,39.68,39.68,60.46,79.14,106.69652,103.91,126.33,155.69,124.645269
39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
39.68,39.68,39.68,39.68,39.68,89.27,102.19,136.99,113.56,118.934448,69.810254,99.51
39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
71.04,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
39.68,39.68,39.68,39.68,39.68,39.68,53.98,53.54,39.68,58.9,76.674861,102.66
39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
39.68,39.68,39.68,39.68,39.68,49.17,44.22,46.78,55.81,58.83446,40.93,39.68
39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
97.7,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
179.55,39.68,69.07,84.95,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
55.496385,79.114672,39.68,39.68,39.68,42.95,39.68,39.68,39.68,39.68,39.68,39.68
39.68,39.68,39.68,39.68,39.68,68.41,39.68,39.68,39.68,39.68,39.68,39.68
94.89,103.15,128.14,134.84,144.35,198.13,218.18,223.86,149.66,186.463916,88.98,103
136.138775,136.89,130.083561,150.45,126.09,135.53,135.77,137.94,162.11,188.27,197.29,162.34
55.14,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
131.22,77.33,39.68,64.68,70.79,53.4,102.19,101.6257,97.18,117.17,60.21,39.68
42.44,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
82.86,39.68,39.68,39.68,39.68,39.68,44.22,63.63,39.68,39.68,39.68,39.68
