jan-20,fev-20,mar-20,abr-20,may-20,jun-20,jul-20,ago-20,set-20,out-20,nov-20,dez-20
42.35,42.35,42.35,42.35,42.35,42.35,87.02,105.52,116.821199,124.945336,134.012222,101.91
42.35,42.35,42.35,42.35,42.35,42.35,59.61,73.57,53.275344,90.25,75.284845,42.35
61.36,42.35,42.35,42.35,42.35,42.35,47.38,75.68,51.90835,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,42.35,55.07,74.16,69.1,74.1,92.09,42.35
65.65,68.11,42.35,46.77,42.35,124.08,155.15,155.08,139.015167,181.53,134.99,146.97
45.875076,42.35,42.35,83.02,88.63,91.16,103.53,124.93,53.873674,42.35,42.35,42.35
198.02,190.82,174.28,151.1,162.29,173.01,192.34,185.81,140.78,104.898446,124.24,107.09
177.37,138.85,74.6,85.29,67.03,103.13,111.89,131.9356,131.499738,172.109296,88.74,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
45.44,49.750431,90.13,70.34,42.35,52.77,42.35,42.35,42.35,42.35,42.35,42.35
207.8,217.04,191.48,150.37,221.954409,221.83,241.43,236.26,348.795527,347.5,265.89,185.31
122.198236,136.371937,104.448478,115.2,42.35,94.56,42.35,42.35,42.35,42.35,42.35,42.35
168.05,98.24,83.959892,97.42,87.91,95.42,94.6,93.5,93.7,42.35,47.89,61.08
42.35,42.35,42.35,78.98,87.91,122.99,78.02,93.73,102.13,42.35,42.35,42.35
342.64,42.35,42.35,42.35,42.35,54.05,48.72,42.35,42.35,42.35,42.35,42.35
162.96,129.11,42.35,42.35,42.35,51.43,42.35,42.35,42.35,42.35,42.35,42.35
91.71,42.35,42.35,42.35,42.35,50.25,42.35,42.35,42.35,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
120.331638,152.662893,158.485094,84.15,88.78,73.07,42.35,42.35,42.35,42.35,42.35,42.35
126.98,176.11,211.96,190.74,246.07,218.18225,184.601104,168.76,222.04,145,180.202748,76.79
87.8,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
261.19,230.32,217.378182,245.7,299.26,227.29,239.9,234.88,261.48,224.635054,221.65,225.01
77.610238,42.35,42.35,42.35,42.35,42.35,59.61,79.88,66.98,93.39,103.02,60.71
232.18,129.474272,151.38,80.27,42.35,65.64,86.015276,78.56,76.5,44.225034,51.27749,42.35
57.253948,42.35,42.35,42.35,42.35,42.35,94.24,93.5,69.659352,42.35,54.36,107.064708
198.02,140.29,199.94,121.175,183.3,146.05,215.87,168.62,156.39,180.52,214.78,273.96
204.07,184.118167,214.25,222.74,196.34,216.1,353.75,314.23,381.26,437.36,481.76,487.6
87.62,137.179498,131.732766,42.35,42.35,42.35,50.45,57.32,50.19,42.35,71.42,94.77
163.81,161.03,81.119044,42.35,42.35,42.35,42.35,42.35,49.98,75.69,108.601106,143.205094
120.42,94.82,157.69,135.99,132.7,42.35,68.57,66.355144,63.983183,52.695272,75.74,71.71
