jan-21,fev-21,mar-21,abr-21,may-21,jun-21,jul-21,ago-21,set-21,out-21,nov-21,dez-21
39.68,39.68,39.68,39.68,39.68,39.68,45,40.79,41.612024,40.95,67.42,101.7
39.68,39.68,39.68,39.68,39.68,39.68,51.24,50.08018,56.863517,74.07,68.32,54.23
39.68,39.68,39.68,39.68,39.68,39.68,58.94,47.91,39.68,39.68,39.68,39.68
120.89,154.58,156.8,210.84,176.9,176.49,167.93204,206.99,232.64,191.4,212.51,217.29
39.68,118.03,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
147.04,177.81,76.074525,39.68,39.68,79.78,71.08,70.85405,56.01,61.89,96.53,146.46
88.96,205.94,87.04,61.78,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
39.68,39.68,41.002519,39.68,39.68,77.275458,70.34364,39.68,39.84,39.68,40.05,85.49
89.37,94.79,147.6,155.92,151.7,159.74,135.93,176.15,109.05,59.41,79.73,94.32
39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
107.04,82.21,93.573088,39.68,67.12,67.61,102.33,120.23,110.15,140.76,113.43,146.41
39.68,39.68,39.68,39.68,39.68,39.68,45.66,39.68,39.68,39.68,43.26,75.86
149.48,87.9,113.59,39.68,39.68,39.68,72.88,59.1,65.049352,81.27,56.14,74.8
39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,48.65
107.08,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
39.68,39.68,39.68,39.68,39.68,39.68,39.68,40.42,41.86,67.05,63.6,39.68
39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
56.73614,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,42.38,39.68,39.68
39.68,39.68,39.68,39.68,39.68,45.76,75.11,94.99,82.07,42.3,62.61,51.27
140.76,209.74,230.89,211.6,184.37,215.88,167.95,201.83,144.51,67.29,66.95,51.22
90.01441,56.47766,89.77,67.61,176.3,178.34,182.19681,189.58,158.44,239.88,215.52,125.03
201.95,194.32,136.44,117.12,123.35,129.97,152.83,170.68,174.32,118.462556,98.526513,95.046806
57.01,39.68,39.68,39.68,39.68,77.13,68.51,60.92,66.54,103.82,142.974861,95.1
161.68,130.362198,129.68959,123.16,178.08,169.71,199.73,208.17016,247.502067,210.581004,236.73,263.58
206.69,193.62,236.73,234.34,39.68,88.98,194.32,223.66,261.3,254.46,266.28,249.88
39.68,39.68,39.68,39.68,39.68,97.81,149.92,175.08,174.63,144.32,159.38,161.54
39.68,39.68,39.68,54.71,96.21,130.83,116.86,120.32,139.53,111.74502,139.03,185.35
39.68,39.68,39.68,39.68,39.68,39.68,46.18,49.31,56.15,39.68,39.68,39.68
39.68,39.68,39.68,39.68,39.68,55.59,39.68,39.68,41.612024,39.68,39.68,39.68
86.79,39.68,39.68,53.59,90.5,125.29,150.32,134.76,154.16,209.11,163.83,75.09
39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
120.38,146.68,150.305055,110.69,176.9,163.74,195.32,134.00975,174.7,195.96,231.84,146.46
39.68,39.68,39.68,39.68,39.68,39.68,41.19,49.31,66.82,45,39.68,73.19
39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
90.34,77.84,39.68,39.68,67.03,54.56,91.23,103.12852,89.218587,55.21,62.54,53.45
39.68,39.68,39.68,39.68,39.68,39.68,58.21,39.68,39.68,74.58,68.12,96.22
61.5,39.68,39.68,39.68,39.68,39.68,46.47,39.68,39.68,39.68,39.68,39.68
39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
39.68,39.68,39.68,39.68,39.68,52.97,74.46,59.79263,54.605167,113.39,125.98,183.95
39.68,39.68,39.68,39.68,39.68,80.86,61.23,52.85,55.25,39.68,39.68,39.68
39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
281.23,153,39.68,39.68,39.68,39.68,40.93,39.68,39.68,39.68,39.68,39.68
39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
109.21,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
39.68,39.68,39.68,39.68,39.68,39.68,46.33,39.68,39.68,39.68,39.68,39.68
357.12,386.25,559.75,559.75,559.75,559.75,559.75,351.48586,437.64,486.02,559.75,559.75
153.76,114.24,133.21,165.92,173.81,171.89,167.93204,183.96,174.68,113.3,111.884861,39.68
162.01,60.1,76.9,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
96.14,64.27,39.68,50.14,39.68,39.68,87.32,52.85,39.68,41.17,72.87,52.3
39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
39.68,39.68,39.68,39.68,55.8,58.12,39.68,39.68,39.68,39.68,39.68,39.68
39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
39.68,39.68,39.68,39.68,39.68,39.68,51.24,39.68,39.68,39.68,43.364861,39.68
140.64,47.29,52.48,80.33,67.12,95.19,51.24,50.43345,39.68,39.68,39.68,39.68
80.86,47.054926,64.78,39.68,39.68,66.37,39.68,39.68,39.68,39.68,39.68,39.68
48.63,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
159.52,358.38,224.45,189.93,184.36,173.16,199.65,174.28,174.41,131.24,116.27,75.11
39.68,39.68,39.68,39.68,39.68,39.68,39.68,48.78058,41.87,63.95,98.47,107.94
75.85,39.68,39.68,39.68,39.68,77.06,58.94,58.74,80.29,113.680928,98.04,153.79
119.65,151.05,174.48,125.29,176.9,161.94,190.32,207.83465,143.22,165.56,175.13,58.75
130.92,87.32,119.64,112.07,98.71,84.902976,111.76959,135.12,139.85,84.15,158.71,91.75187
176.34,179.09,165.21,140.9,149.67,159.76,185.52,198.27,166.98,120.87,162.47,138.71
39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
138.7,281.56,296.84,306.35,491.43,553.05,513.97,403.65,202.28,183.37,158.15,186.68
