jan-21,fev-21,mar-21,abr-21,may-21,jun-21,jul-21,ago-21,set-21,out-21,nov-21,dez-21
39.68,39.68,39.68,39.68,39.68,63.23,52.76,39.68,39.68,53.074892,82.3,80.505269
39.68,39.68,39.68,39.68,39.68,39.68,56.62,47.13,49.12,39.68,39.68,41.97
39.68,39.68,39.68,39.68,39.68,65.91,89.73,70.82,86.87,66.034892,44.1,39.68
39.68,39.68,39.68,39.68,39.68,46.8,56.41,48.34,50.63,51.06,48.9,39.68
39.68,55.73,39.68,129.23,39.68,39.68,44.86,39.68,39.68,39.68,39.68,39.68
97.61,100.05,102.08,114.35,64.72,53.4,65,64.55,56.22,39.68,39.68,39.68
110.68,105.28,117.9,143.12,115.61,112.38,73.49,39.68,39.68,39.68,39.68,39.68
39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
39.68,39.68,39.68,39.68,39.68,49.07,39.68,39.68,39.68,39.68,39.68,39.68
132.71199,226.77,133.305397,157.07,149.47,154.79,182.15,203.89,215.33,251.26,128.46,88.98
50.009645,89.65,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
112.16,118.88,64.52,60.6,88.98,56.95,107.98,88.45,138.05,140.124892,132.58,143
39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,62.044873,39.68,39.68,39.68
39.68,39.68,39.68,39.68,39.68,39.68,66.27,64.55,70.02,39.68,39.68,39.68
39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,41.76,39.68,39.68,39.68
50.009645,41.91,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
46.9194,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
179.02,96.54,39.68,39.68,39.68,39.68,45.21,39.68,39.68,39.68,39.68,65.83
39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,62.887859,95.536736,76.64,39.68
176.62,183.8,180.8,219.54,218.62,237.29,254.34,223.51,205.78,174.86,106.69,77.17
88.92,95.7,64.48,122.64,77.26,121.84,141.2,142.7,142.432064,210.354892,204.05,278.84
104.69,40.45,53.95,39.68,39.68,50,52.25,39.68,55.829175,39.68,39.68,39.68
43.58,44.23,111.51,82.37,73.71,56.09,84.98,115.88282,108.38,129.35,89.68,108.37
110.91,60.149936,98.12,84.82,39.68,104.44,119.58,143.44,139.038253,164.56,163.65,141.43
149.38,88.98,133.34,132.73,39.68,88.98,192.07,209.88,211.26,252.4,272.74,305.63
39.68,39.68,39.68,39.68,39.68,39.68,84.98,88.01,139.414953,180.074892,171.1,78.99
39.68,39.68,39.68,39.68,39.68,64.58,90.12815,103.89405,139.414953,81.96,81.42,60.19
39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
39.68,39.68,39.68,39.68,39.68,87,108.74,127.84,139.424953,169.7,155.71,190.4
39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
45.4,39.68,39.68,39.68,39.68,62.97,90.66,87.8802,90.21179,53.15,75.27,93.68
39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
39.68,39.68,39.68,39.68,39.68,46.79,68.44,57.78,74.62503,105.5,112.18,62.48
39.68,39.68,39.68,39.68,39.68,39.68,42.7,39.68,56.59,39.68,39.68,39.68
39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
39.68,39.68,39.68,39.68,39.68,41.7,56.87,57.78,59.91,45.494892,43.92,89.95
39.68,39.68,39.68,39.68,39.68,39.68,45.55,56.09,41.04,39.68,39.68,39.68
39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
95.4,125.69,121.91,69.85,39.68,39.68,42.61,39.68,39.68,39.68,39.68,39.68
39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
95.4,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
95.4,96.54,116.249632,129.23,175.61,166.58,193.12,202.92262,214.1,113.62,145.09,137.23
236.73,160.16,236.73,149.47,117.45,195.59,231.64,204.04183,215.64,223.65,260.94,171.35
95.4,67.23,45.92,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
57.11,39.68,39.68,39.68,39.68,63.45,63.1,57.74,54.87,39.68,39.68,39.68
96.36,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
49.93,39.68,39.68,39.68,39.68,45.07,73.47,51.91,39.68,39.68,39.68,39.68
39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
39.68,39.68,39.68,39.68,39.68,103.58,107.98,115.09,78.05,74.96,55.97,39.68
39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
89.01,111.11,46.18,39.68,39.68,72.11,55.37,46.53,39.68,39.68,39.68,39.68
132.71199,123.12,97.08,135.12,144.72,117.08,129.24,142.71183,138.860334,74.114892,68.5,39.68
55.4,39.68,39.68,39.68,39.68,72.11,73.51,57.78,68.754008,98.77,84.37,139.02
39.68,39.68,39.68,39.68,39.68,39.68,47.84,67.59,66.134696,53.31,71.55,112.69
39.68,39.68,39.68,57.21,39.68,66.78,92.39,90.90364,82.57,91.53,77.14,65.22
61.04,76.34,88.11,75.9,82.19,81.16,72.19,66.57,89.32,124.56,122.77,95.21
57.11,39.68,39.68,39.68,39.68,83.98,89.6,89.22795,113.65,136.02,108.33,98.44
39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
151.925016,93.51,95.268343,134.64,145.5774,166.58,192.49,201.02,153.38,117.149484,43.56,39.68
100.03,170.28,183.47,204.85,230.42,241.080026,197.2,201.02,158.27,39.68,39.68,39.68
39.68,94.35,143.115269,39.68,39.68,39.68,93.76,85.66,90.73,78.38,75.76,60.43
39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
39.68,39.68,39.68,39.68,39.68,39.68,79.86,75.27,62.54,39.68,39.68,39.68
131.23,107.61,89.74,129.34,74.52,58.23,107.22,75.04,96.15,93.12,39.68,39.68
39.68,39.68,39.68,39.68,39.68,63.23,57.08,51.91,39.68,39.68,39.68,39.68
39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
39.68,39.68,39.68,39.68,39.68,39.68,52.05,39.68,39.68,39.68,39.68,60.33
50.009645,121.68,188.87,149.91,78.44,39.68,88.88,118.58,171.49,57.8,59.39,40.76
39.68,39.68,39.68,39.68,39.68,65.91,40.11,39.68,39.68,39.68,39.68,39.68
39.68,39.68,39.68,39.68,39.68,63.41,47.27,39.68,39.68,39.68,39.68,47.922929
39.68,39.68,39.68,57.21,39.68,39.68,40.11,39.68,39.68,39.68,39.68,62.57
43.51,39.68,39.68,39.68,39.68,78.01,73.52,57.65,39.68,59.304892,39.68,50.96
39.68,39.68,39.68,39.68,39.68,46.24,39.68,39.68,39.68,39.68,39.68,39.68
49.86,67.61,82.49,39.68,82.66,104.114884,71.47018,64.13,70.08,47.45,55.97,59.49
113.28,121.6,139.05,136.38,145.65,161.06,193.41,236.73,288.5,164.25,144.06,153.33
39.68,39.68,39.68,39.68,76.86,103.56,89.7357,87.91469,105.256349,48.93,39.68,54.94
39.68,39.68,39.68,39.68,39.68,63.82,63.17,67.59,74.172181,39.68,44.1,39.68
39.68,39.68,39.68,39.68,39.68,39.68,54.19,39.68,39.68,39.68,39.68,39.68
77.08,39.68,107.01,89.72,98.71,137.59,168.94,170,198.05,164.24,202.65,194.26
39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
39.68,39.68,39.68,39.68,39.68,58.19,73.6,86.7799,92.19,49.87582,60.89,68.53
39.68,39.68,39.68,39.68,39.68,78.01,87.96,56.67,66,63.2,58.6,39.68
39.68,49.754186,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
39.68,39.68,39.68,39.68,39.68,39.68,39.68,41.95,40.02,39.68,42.97,39.68
39.68,39.68,39.68,39.68,39.68,39.68,67.61,84.33161,84.28,39.68,39.68,39.68
39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
99.46,118.31,86.59,55.38,76.86,133.75,73.51,87.81,77.33,54.36,58.45,39.68
39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
39.68,39.68,39.68,39.68,39.68,70.42,55.37,57.82,39.68,39.68,39.68,39.68
254.04,261.3,218.06,152.57,149.38,227.33,198.68,204.99,160.27,125.3,127.21,94.96988
187.13,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
208.67,101.300082,96.095132,39.68,66.12,39.68,57.27,51.91,40.13,52.44,39.68,39.68
62.2,70.93,93.82,39.68,39.68,78.23,68.44,53.1,39.68,39.68,39.68,39.68
61.75,39.68,39.68,39.68,39.68,40.1,47.84,45.65,39.68,39.68,39.68,39.68
77.12,39.68,39.68,39.68,39.68,39.68,65,65.67,63.87,47.45,50.94,39.68
39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
57.11,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,52.301436,39.68,49.5
39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
39.68,39.68,49.97,39.68,39.68,39.68,49.57,46.35,60.99,59.304892,93.31,81.26
43.51,39.68,39.68,39.68,76.86,103.08,56.87,65.56,39.68,39.68,39.68,39.68
208.66,143.68,180.42,157.07,137.69,145.361908,187.09,144.11029,142.432064,165.44,204.05,141.43
110.68,146.46,77.364654,39.68,39.68,88.98,39.68,39.68,39.91,54.05,57.99,39.68
39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
43.51,39.68,39.68,39.68,39.68,43.93,39.68,39.68,39.68,39.68,39.68,39.68
39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
39.68,39.68,39.68,39.68,39.68,103.58,89.97,39.68,45.6,39.68,39.68,39.68
39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
39.68,39.68,39.68,39.68,39.68,39.68,41.57,39.68,39.68,39.68,39.68,39.68
39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
39.68,39.68,39.68,39.68,39.68,39.68,56.62,39.68,49.79,39.68,39.68,39.68
39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
39.68,39.68,39.68,39.68,39.68,39.68,55.26,47.13,39.68,39.68,39.68,39.68
39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
145.76,120.73,76.597642,39.68,51.87,75.06,62.01,76.7006,104.022104,89.92,93.96,109.69
559.75,413.25,180.5,196.18,149.385336,171.24,174.61,289.08,236.73,210.35,236.73,291.55
95.42,126.39,118.338155,132.24,121.6,145.22,168.94,143.12,183.21,164.254892,176.13,148.66
137.52,125.94,68,129.23,111.92,151.68,146.8,146.51,140.82,77.26,69.04,39.68
39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68,39.68
39.68,39.68,39.68,39.68,39.68,47.04,57.21,45.65,39.68,39.68,39.68,39.68
