jan-20,fev-20,mar-20,abr-20,may-20,jun-20,jul-20,ago-20,set-20,out-20,nov-20,dez-20
194.32,185.73,197.32,166.74,203.78,214.41,228.48,246.16,256.8,236.21,318.6,395.39
243.05,349.95,168.61,86.38,105.983666,90.35,88.74,110.4,113.449195,172.168144,182.75,139.37
58.33,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
141.71,71.92,42.35,42.35,42.35,42.35,52.48,44.1,57.32,54,67.61,114.62
207.32,42.35,42.35,42.35,42.35,42.35,47.73,51.61,56.515167,42.35,42.35,42.35
158.73,216.8,183.15,152.905,195.23,158.42,114.682378,86.15,92.866169,90.78,95.99,161.99
195.23,241.85,232.91,234.83,205.67,270.919846,263.49,255.78,304.217134,277.12,271.085925,291.27
207.23,123.4,98.69665,42.35,63.24,42.35,42.35,43.89,42.35,42.35,42.35,42.35
170.45,202.53,224.48,186.27,154.01,109.025838,116.59,97.58,96.899138,109.59134,125.715957,143.25
303.93,126.84,137.79,51.8,64.28,42.35,55.54,42.35,42.35,42.35,42.35,42.35
505.23,400.54,360.33,247.75,89.671209,138.214312,215.826578,202.67,199.155447,235.68,265.71,162.65
287.2,294.765051,370.72,174.3,88.74,198.25,155.152802,152.56,202.46,199.36,231.682637,132.93
143.58,120.79,129.52,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
150.676786,149.51,181.14,201.4,169.82,161.81,155.87,166.36,173.8,164.407776,201.467744,150.11
277.13,155.17,163.989606,173.63,67.03,168.08,183.16,233.5,233.69,234.625638,244.17,198.91786
195.31,357.27,327.36,513.89,513.89,513.89,513.89,513.89,513.89,513.89,513.89,440.65
351.46,378.73,513.89,513.89,513.89,513.89,513.89,513.89,513.89,513.89,421.28,513.89
264.1,513.89,513.89,480.63,363.84,364.03,485.58,301.21,293.43,174.19,173.3,125.31
198.66,256.8,257.25,274.25,256.8,349.3,304.76,389.622424,325.8,237.16,249.408054,311.08153
150.575094,60.76,125.61,176.17,164.62,168.08,199.64,171.25,173.03513,200.37,154.67,187.5
321.55,235.35,294.74,293.39,299.48,299.74,251.63,218.09,242.35,359.78,505.89,313.51
134.78,195.22,118.49,125.33,42.35,167.69,250.33,210.04,182.69,147.84,182.87,118.93
240.27,109.16,42.35,42.35,42.35,92.92,128.22,120.852616,116.827134,194.05918,170.11359,117.290034
143.587582,132.92,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
42.35,42.35,42.35,42.35,42.35,85.94,128.18,127.662424,127.343577,138.4,169.79,97.1
108.91,144.36,137.79,104.62,42.35,61.05,118.32,90.93,92.572515,77.805054,53.29,68.41
249.29,180.844799,137.603768,46.89,88.74,122.46,149.49,153.89,132.82,84.18,86.03,64.61
483.55,513.89,513.89,88.74,88.74,318.44,464.87,509.58,513.89,359.79,513.89,513.89
107.27,110.65,42.35,42.35,42.35,42.35,93.88,57.24,42.35,71.845422,42.35,53.06
194.06,234.48,257.9,295.9,256.8,326.62,513.89,513.89,513.89,386.337606,167.82,165.6
129.21,132.25,189.8,169.97,57.65,139.38,213.99,164.511384,175.106897,214.68,151.66,161.1
65.82,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
123.67,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35,42.35
195.14,203.12,192.02,198.09,168.796877,217.99,224.61,185.54,175.567231,202.46778,150.95,207.85
151.79,174.297267,152.794264,98.55,42.35,42.35,66.07,68.825336,72.084342,98.41,127.62,114.72
97.01,88.74,160.28,160.52,42.35,135.02,122.46,98.97,72.434225,62.121924,62.635385,42.35
140.69,53.93,42.35,42.35,42.35,42.35,42.35,58.39,72.084342,54.74,42.35,80.43
46.83,102.73,137.79,92.71,88.74,151.45,199.15,202.49,230.14,246.1854,289.36,422.26
74.54,86.13,107.95,71.23,63.24,73.488396,42.35,42.35,42.35,42.35,42.35,42.35
50.23,58.08,42.35,42.35,42.35,42.35,88.29,91.312928,89.521513,46.77,42.35,42.35
216.33,234.48,271.72,200.71,216.33,302.543082,180.106424,156.63,181.01,197.23,246.9,165.6
122.1,161.04,162.54,132.55,115.07,129.11,126.454116,124.4,126.62,86.68,126.29,154.55
141.56,136.393368,149.869318,42.35,78.01,103.13,134.04,127.662424,108.605167,84.775054,95.84,88.74
89.31,71.92,83.73,86.46,63.07,93.66,88.14,93.394072,107.5334,50.1,85.83,118.99
157.27,143.83,165.44,104.88,117.66,141.45,151.66,141.408624,124.325167,173.02,233.87,215.123196
141.35,163.89,132.626346,155.48,156.6,163.36,229.33,193.318856,160.21,187.87,195.37,220.27
42.35,42.35,42.35,42.35,42.35,45.15,51.25,42.35,42.35,42.35,42.35,72.64
179.99,140.66,147.86,164.6,42.35,117.065458,155.152802,121.99,139.69,177.02052,193.187347,218.08
175.81,287.82,90.956948,230.8,207.54,275,316.05,290.77,236.73,200.31,188.66,122.0729
159.71,224.74,225.27,239.91,193.51,229.958626,225.46,202.37356,160.26,149.79,129.585909,162.465594
121.847376,76.83,136.520644,112.79,153,122.28,152.27,121.98,92.856169,54.74,84.43,42.35
273.94,167.57,220.48,160.27,195.56,151.58,137.31,125.566736,111.945267,159.3,188.66,106.46829
200.31,215.43,309.75,274.22,209.22,145.25,197.611952,145.56,125.5,124.2,150.95,117.19
183.18,171.39,186.27,151.37,164.62,170.43667,161.95,144.222688,93.62,132.9,143.57,117.71
327.81,513.89,370.72,292.62,350.3,290.59,323.03,311.042416,441.89,262.42,235.88,98.7
196.95,342.29,310.15,245.33,263.283506,218.89,226.435658,239.6,236.73,238.245054,278.049428,218.06
224.67,315.93,260.41,253.34,292.74,318.48,389.84,382.23,210.75183,219.17,154.67,196.53295
46.83,42.35,42.35,42.35,42.35,42.35,42.35,49.4,56.364008,54,91.712182,72.46
